;a_EP;a_Err_EP;T_L_EP;T_L_Err_EP;T_M_EP;T_M_Err_EP;m_EP;m_Err_EP;a_PA;a_Err_PA;T_L_PA;T_L_Err_PA;T_M_PA;T_M_Err_PA;m_PA;m_Err_PA;a_Sur;a_Err_Sur;T_L_Sur;T_L_Err_Sur;T_M_Sur;T_M_Err_Sur;m_Sur;m_Err_Sur;ChiSquare
Iteration_456;0.000233823;;0.593766286;;27;;4.471009362;;0.000124991;;6;;30;;4.118715338;;3.72E-05;;-0.513925904;;28;;3.5;;35183.84586
Iteration_272;0.000209517;;1.050345196;;35;;2.50644928;;3.39E-05;;5.420702601;;35;;3.940001445;;3.02E-05;;-0.680738615;;28;;2.23309293;;35751.02888
Iteration_428;0.000249849;;0.623554654;;29.61694929;;4.218632916;;5.73E-05;;3.892411273;;35;;4.484801216;;3.02E-05;;-0.801128632;;32;;3.5;;35999.83417
Iteration_114;0.000253689;;0.956193087;;27;;2.505328724;;0.000190477;;6;;35;;5;;3.76E-05;;-1.029716075;;32;;1.500107295;;37009.68469
Iteration_696;0.000234783;;1.46964845;;35;;2.500380773;;3.87E-05;;6;;30;;4.503636691;;3.01E-05;;-1.032264773;;32;;3.5;;37086.63237
Iteration_189;0.000221519;;0.691815393;;27;;2.509189733;;9.63E-05;;5.046168717;;35;;5;;3.99E-05;;-1.121775822;;32;;3.5;;37127.52914
Iteration_753;0.000236053;;0.53658625;;35;;5.3495148;;0.000135708;;5.036414113;;30;;4.195610568;;5.09E-05;;-1.385900236;;28.35186085;;1.9851139;;37281.86813
Iteration_85;0.000196254;;1.324816193;;27;;2.851421625;;0.000144082;;4.272714938;;30;;4.847085274;;3.44E-05;;-1.519972444;;28;;3.5;;38582.85832
Iteration_543;0.000183639;;0.848872612;;27;;2.500009329;;0.000141785;;6;;35;;2.974005554;;5.04E-05;;-1.198228764;;28;;3.5;;40792.70058
Iteration_100;0.000166667;;1.10476902;;27;;2.501913643;;0.000110394;;4.378151591;;32.45015297;;2.100773508;;3.01E-05;;-0.872394439;;28;;2.674952481;;43343.27314
Iteration_250;0.000337436;;1.154380968;;35;;2.890828123;;2.88E-05;;3.51087955;;30;;5;;3.00E-05;;-1.284620148;;32;;3.5;;43576.40681
Iteration_474;0.000334167;;0.829304612;;27.71770524;;4.978069085;;5.01E-05;;3.305698335;;30;;2.397127213;;3.82E-05;;-1.033823042;;28;;2.076036961;;47156.46775
Iteration_633;0.000171914;;1.424310693;;27;;2.50726746;;0.000186824;;5.79343038;;35;;5;;3.00E-05;;-1.042422702;;28;;3.393725863;;49538.81893
Iteration_108;0.000197112;;1.155235451;;29.52432083;;2.500791596;;0.000129563;;6;;35;;5;;4.03E-05;;-1.230760662;;28;;1.500046572;;50061.86494
Iteration_301;0.000154504;;1.331697057;;35;;4.011695008;;0.000141609;;4.710567692;;30;;2.759818161;;3.00E-05;;-0.5;;28;;2.375819569;;50176.60778
Iteration_563;0.000194831;;1.875971579;;28.94838254;;4.28778714;;0.000122445;;4.816902729;;35;;2.776719217;;3.00E-05;;-0.742946694;;32;;3.5;;50696.67942
Iteration_441;0.000499992;;1.200203599;;27.37122355;;2.500238253;;3.08E-05;;4.936588957;;30;;4.996503761;;3.01E-05;;-1.244654862;;28;;2.359890904;;52776.35113
Iteration_170;0.000375307;;0.872057523;;27.18005909;;2.500012428;;3.86E-05;;6;;35;;5;;3.00E-05;;-1.080339434;;32;;3.5;;52913.82101
Iteration_661;0.000241158;;1.154368448;;27;;4.381249595;;0.000123205;;6;;30;;3.745203397;;3.00E-05;;-0.96845719;;28;;3.5;;52947.99097
Iteration_725;0.00022481;;0.5;;27;;3.757809232;;0.000113179;;2.441548778;;30;;4.81439703;;3.00E-05;;-1.084190218;;28;;3.5;;53541.51536
Iteration_0;0.000244482;;0.916783087;;27;;3.021761326;;0.000106683;;6;;35;;3.300628415;;3.00E-05;;-0.827953705;;28;;1.501174811;;61372.87024
Iteration_735;0.000123125;;0.726999561;;35;;3.237412733;;0.00011814;;3.811536055;;35;;2.101308577;;3.01E-05;;-0.829964485;;28;;2.344787109;;62110.14593
Iteration_591;0.000301704;;1.57136736;;27;;2.500062095;;7.20E-05;;6;;30;;4.432975941;;3.31E-05;;-1.329049653;;32;;3.26281073;;63367.82028
Iteration_303;0.000171148;;1.340248889;;34.28401308;;3.070620031;;7.99E-05;;2.525567097;;35;;5;;3.00E-05;;-1.232234124;;31.34946484;;3.5;;65073.18877
Iteration_334;0.000329971;;0.731771814;;27;;4.643982008;;9.80E-05;;5.174089665;;30;;5;;3.00E-05;;-0.707689485;;32;;2.324391408;;66606.01887
Iteration_41;0.000148075;;0.927368995;;35;;3.60848249;;0.00012118;;6;;35;;3.324996292;;3.00E-05;;-0.745424362;;28;;3.478573434;;67793.47129
Iteration_360;0.000202523;;0.631250126;;27;;2.998427607;;0.00013046;;5.77388666;;35;;3.975795321;;3.02E-05;;-1.126270559;;28;;3.5;;67957.38677
Iteration_57;0.00015464;;1.22088244;;27;;2.500117906;;0.000186442;;3.725493645;;35;;2.100021246;;3.01E-05;;-1.272237924;;28;;3.5;;68715.08534
Iteration_551;0.000382068;;1.37290877;;27;;2.50082913;;2.85E-05;;4.089667511;;30;;2.450365644;;3.00E-05;;-1.093469675;;28;;3.327460211;;69190.13818
Iteration_431;0.00021391;;1.038095855;;27;;2.50000959;;0.000115051;;3.795572258;;30;;2.777274161;;3.57E-05;;-1.299310401;;32;;3.244151109;;71652.29883
Iteration_553;0.000358225;;0.832499017;;27;;4.825158785;;7.30E-05;;6;;30;;5;;3.30E-05;;-1.191843668;;28.29103064;;3.5;;72030.34351
Iteration_473;0.000306124;;1.03133236;;27;;2.500015901;;7.21E-05;;4.728096252;;35;;5;;3.00E-05;;-1.43948031;;28;;1.500004944;;72201.0876
Iteration_390;0.000255536;;0.856469164;;27;;3.795839337;;0.000115656;;2.762489247;;30;;4.251645474;;3.22E-05;;-1.322099863;;32;;3.5;;73254.2485
Iteration_509;0.000266889;;0.923557021;;35;;6;;0.000153359;;5.169259913;;30;;4.129886724;;3.25E-05;;-1.250966788;;32;;1.781387746;;74064.90051
Iteration_305;0.000263349;;0.5;;27;;3.065204537;;6.30E-05;;4.506093227;;35;;2.473145973;;3.78E-05;;-1.362763358;;32;;3.314691707;;75011.14354
Iteration_175;0.000458498;;0.959156963;;27;;4.17165051;;4.61E-05;;6;;30;;3.943224189;;3.00E-05;;-0.5;;32;;3.5;;75713.47654
Iteration_379;0.000237645;;1.132694216;;27;;4.545994973;;0.000118353;;6;;30;;2.277460628;;3.00E-05;;-0.590568818;;28;;3.5;;76371.33801
Iteration_631;0.000304181;;0.883863415;;27;;5.346038322;;7.05E-05;;4.582132484;;35;;2.802610338;;4.05E-05;;-0.874578832;;28.42453795;;3.5;;78400.47811
Iteration_422;0.000191962;;0.747629043;;27;;2.503554192;;0.000123421;;4.885996974;;35;;3.092563379;;3.59E-05;;-1.298194157;;28;;3.351853997;;78467.82884
Iteration_129;0.000243012;;0.502901939;;27;;4.008623211;;0.000111759;;5.825483276;;30;;2.2187785;;3.17E-05;;-0.912477281;;32;;3.39027723;;79845.02999
Iteration_200;0.000275735;;1.023836824;;27;;2.500385557;;0.000131951;;3.350813727;;30;;3.725303159;;3.25E-05;;-0.71996727;;30.78617755;;1.500076313;;82719.60945
Iteration_569;0.000217967;;0.860885085;;35;;3.997779646;;0.000112494;;6;;35;;5;;3.00E-05;;-1.088627392;;28;;1.5;;83093.66359
Iteration_507;0.000393795;;1.206224253;;27;;3.412539839;;0.000106476;;3.156013023;;35;;4.491991915;;3.63E-05;;-1.158811268;;32;;1.501264328;;85584.78474
Iteration_521;0.000259191;;0.837386208;;35;;2.502576895;;3.81E-05;;4.015259818;;30;;3.774607378;;3.43E-05;;-0.5;;32;;3.5;;86456.62995
Iteration_574;0.000444093;;0.5;;35;;4.666088522;;4.27E-05;;5.833461133;;30;;4.651294215;;3.91E-05;;-2.070137485;;28;;3.049587623;;87294.01124
Iteration_662;0.000247825;;0.982347677;;27;;2.965955333;;0.000124652;;6;;30;;4.963316279;;3.22E-05;;-0.5;;29.62522072;;3.5;;87358.73894
Iteration_698;0.000301592;;0.5;;35;;3.334832404;;3.24E-05;;3.414360259;;35;;4.325384243;;3.00E-05;;-1.608755507;;28.11378584;;3.5;;88482.19433
Iteration_342;0.000242605;;0.5;;27;;5.354642686;;0.000143596;;1.989829742;;30;;4.12300075;;3.00E-05;;-0.746619376;;28;;3.5;;88843.36544
Iteration_658;0.000319788;;1.27919575;;27;;4.382557639;;9.06E-05;;6;;35;;5;;3.77E-05;;-0.838934588;;28;;3.5;;88960.87776
Iteration_282;0.000257477;;0.944984782;;29.3397259;;3.208227251;;0.000131952;;4.713513979;;35;;4.967632336;;4.15E-05;;-1.335141416;;32;;2.095975889;;90461.31336
Iteration_308;0.000244513;;0.5;;29.0028071;;4.994406258;;0.000124138;;6;;30;;4.693815554;;3.12E-05;;-0.771894555;;28;;3.5;;90932.3024
Iteration_361;0.000236356;;1.502870032;;27;;2.840760259;;0.000128012;;6;;30;;3.224661739;;3.00E-05;;-1.735072292;;32;;3.5;;90956.59491
Iteration_494;0.000317418;;1.244360494;;27;;2.5;;4.84E-05;;4.5232594;;30;;3.200788424;;3.00E-05;;-0.722768357;;28;;3.5;;93000.42808
Iteration_669;0.000328485;;0.5;;27;;2.997559867;;4.83E-05;;3.243540945;;30;;2.794509848;;3.00E-05;;-1.506168467;;31.81944811;;3.453756089;;93111.09469
Iteration_215;0.000300741;;1.435828949;;27;;2.5;;0.00010799;;3.148917286;;35;;4.505051637;;3.00E-05;;-0.824732273;;32;;1.568995611;;95953.38034
Iteration_38;0.000155642;;0.696952355;;31.87344405;;2.503956749;;0.000113281;;3.17452884;;30;;5;;3.00E-05;;-0.984379215;;32;;3.5;;100354.5827
Iteration_593;0.000149178;;1.422619466;;32.27550255;;2.501211828;;0.000125889;;5.908395807;;35;;3.814539054;;4.21E-05;;-0.68495547;;28;;3.5;;101602.9445
Iteration_572;0.000499912;;1.256788128;;27;;2.500211866;;3.92E-05;;5.919709166;;35;;4.08020516;;3.00E-05;;-0.5;;32;;2.244122386;;103001.4535
Iteration_309;0.00026363;;1.955317592;;27;;2.500475896;;0.000131197;;2.907068366;;30;;4.103812958;;3.28E-05;;-1.034927383;;28;;1.500883235;;105001.1796
Iteration_356;0.000241712;;1.282332905;;27;;2.517220219;;0.000117864;;4.491374447;;35;;3.844544746;;4.15E-05;;-0.82689897;;32;;3.5;;105345.9377
Iteration_409;0.000229589;;0.99813153;;27.65057208;;2.822029657;;7.76E-05;;3.635503358;;35;;3.75948791;;3.00E-05;;-1.176210858;;28;;3.5;;106124.0972
Iteration_255;0.000248284;;1.520440851;;27;;4.28568366;;0.000143819;;2.595766588;;35;;3.818352152;;3.00E-05;;-0.961313562;;32;;3.5;;107463.5882
Iteration_560;0.000229254;;1.439312105;;27;;2.500066523;;0.000113281;;5.283479142;;30.0837086;;3.710516853;;3.00E-05;;-0.722944318;;28;;3.327674873;;108214.3755
Iteration_604;0.000257141;;1.551752246;;27;;3.014397768;;0.000124579;;1.03891256;;30;;5;;3.00E-05;;-1.497488994;;28;;1.979612348;;108229.467
Iteration_440;0.000228072;;0.637057524;;35;;2.500556838;;5.46E-05;;5.422947955;;30;;3.277593687;;4.12E-05;;-1.430151634;;32;;3.5;;109865.4081
Iteration_667;0.00031806;;1.021766963;;27;;2.505454704;;5.28E-05;;6;;30;;2.964963299;;3.00E-05;;-0.900346075;;28;;3.5;;110685.5357
Iteration_363;0.000357796;;1.019103956;;27;;3.777963926;;9.61E-05;;5.084552696;;30;;2.231768659;;3.00E-05;;-0.5;;32;;1.524871165;;111772.8105
Iteration_335;0.000225229;;0.5;;27;;3.828974974;;0.000146168;;1.351193702;;35;;4.310985788;;3.26E-05;;-1.247861859;;28;;3.5;;112140.1022
Iteration_40;0.000284141;;1.031543055;;31.53917339;;2.5;;3.31E-05;;6;;35;;3.321991179;;3.00E-05;;-0.900938488;;28;;3.5;;116939.7958
Iteration_418;0.000244147;;0.591264569;;27;;2.501100086;;9.85E-05;;2.477331309;;35;;5;;3.00E-05;;-0.853038419;;32;;2.867187373;;117158.517
Iteration_458;0.000372135;;1.963305062;;27;;4.719985283;;7.41E-05;;5.127531873;;30;;3.90623394;;3.02E-05;;-0.5;;28;;3.120638593;;118208.3268
Iteration_316;0.000259413;;1.410577526;;27;;2.501395607;;8.54E-05;;4.790172602;;34.11395884;;4.707056909;;3.00E-05;;-1.08049255;;28;;3.357427315;;118541.1716
Iteration_749;0.000232138;;0.526681758;;27;;3.299021894;;0.000117931;;5.233398723;;35;;2.640278132;;3.01E-05;;-1.362221056;;32;;3.061659805;;119452.2985
Iteration_141;0.00025037;;0.676865273;;28.86405145;;3.588566632;;9.39E-05;;5.56873;;32.34092212;;5;;3.00E-05;;-1.097867362;;28;;3.5;;120474.5063
Iteration_647;0.000314049;;1.237575473;;27;;3.815130214;;0.000143458;;6;;30;;4.939423888;;3.05E-05;;-1.55177304;;32;;2.3285989;;121213.2257
Iteration_535;0.000295522;;0.5;;27;;3.352804398;;0.000110494;;5.248332859;;30;;5;;3.33E-05;;-0.796882534;;32;;3.5;;124396.4741
Iteration_470;0.000325776;;1.680076863;;35;;3.573152961;;5.07E-05;;5.73885755;;33.19863368;;5;;3.01E-05;;-0.732427317;;32;;3.5;;124987.2679
Iteration_124;0.000447623;;0.541653311;;27;;4.950797379;;5.55E-05;;5.367915302;;30.50266249;;2.918081156;;3.90E-05;;-0.918792086;;32;;3.5;;126499.1859
Iteration_142;0.000234282;;1.004219735;;29.46050846;;3.13143948;;0.000121543;;5.608229801;;30;;4.106348904;;3.86E-05;;-0.571224283;;32;;3.5;;126657.8001
Iteration_34;0.00022775;;0.963493666;;35;;4.0544737;;7.83E-05;;4.31383278;;35;;4.060588906;;3.00E-05;;-0.611873445;;32;;3.5;;128446.9849
Iteration_195;0.000236506;;1.351111697;;27;;2.500670122;;0.000177112;;6;;30;;3.195545185;;3.60E-05;;-1.019851107;;32;;2.62370554;;128993.8485
Iteration_694;0.000499872;;1.07507514;;35;;2.753897087;;2.05E-05;;6;;30;;2.110474003;;3.32E-05;;-1.155653489;;32;;3.410067438;;129794.6982
Iteration_497;0.000155983;;0.5;;35;;2.927338982;;0.000119506;;2.66042833;;30.52671868;;4.419410836;;3.09E-05;;-0.936230273;;32;;3.5;;130256.6625
Iteration_354;0.000249371;;0.671894457;;35;;2.5;;4.75E-05;;6;;33.3586716;;5;;3.00E-05;;-0.5;;32;;3.5;;131155.8341
Iteration_477;0.000188678;;0.643014177;;35;;3.546215061;;0.000129967;;6;;33.78262552;;4.575731729;;4.26E-05;;-1.044715082;;28;;3.5;;131397.2832
Iteration_223;0.000239393;;0.506222699;;32.83080481;;4.261321511;;0.000219994;;5.2448121;;33.55233585;;4.63769271;;3.00E-05;;-1.179834798;;32;;1.5;;131598.0942
Iteration_251;0.000402884;;1.82415106;;27;;2.865240032;;6.59E-05;;6;;30;;3.65847798;;3.48E-05;;-0.918991028;;28;;2.087636267;;135540.8227
Iteration_230;0.000286846;;1.814618851;;27;;3.813764953;;0.000118621;;3.065189108;;30;;2.192222175;;4.33E-05;;-1.044766554;;32;;3.5;;135739.6216
Iteration_222;0.000225954;;0.654442831;;27;;3.344233896;;0.000141039;;6;;35;;3.221712855;;3.01E-05;;-0.751042029;;28;;3.263412698;;136714.2376
Iteration_767;0.000338191;;0.944745166;;35;;3.733492722;;4.07E-05;;4.637889457;;35;;3.162735155;;3.07E-05;;-0.5;;32;;2.367332361;;137269.3683
Iteration_246;0.000277577;;1.318613147;;32.43280678;;3.279322687;;0.000126947;;5.568683924;;35;;2.757352449;;4.14E-05;;-0.5;;32;;1.500069203;;139360.9762
Iteration_135;0.000252709;;1.19068555;;35;;4.240531478;;0.000116532;;6;;30;;5;;3.78E-05;;-0.918405026;;32;;3.5;;140590.0467
Iteration_602;0.000251636;;1.039511079;;31.40724292;;2.500478501;;5.94E-05;;5.100868208;;35;;4.926186639;;4.14E-05;;-1.156723809;;28;;3.5;;142631.5462
Iteration_612;0.000281046;;0.685787227;;27;;2.627650811;;9.09E-05;;4.509817876;;35;;4.180804779;;4.14E-05;;-1.704885132;;28;;2.991166203;;143865.0031
Iteration_176;0.000389315;;2.347309369;;27;;4.248985558;;8.94E-05;;6;;33.05356634;;4.389784092;;3.01E-05;;-1.425613678;;32;;2.741227919;;143977.3761
Iteration_526;0.000337618;;0.5;;27;;3.732038229;;7.73E-05;;6;;30;;3.887506688;;3.00E-05;;-0.548082895;;28;;3.5;;147747.8967
Iteration_202;0.000254811;;1.171510108;;32.37130483;;2.668351198;;8.81E-05;;5.233247245;;30;;5;;3.00E-05;;-1.438535242;;32;;2.010241934;;147813.7902
Iteration_717;0.000249825;;0.949236066;;35;;5.832378697;;0.000144535;;6;;34.36906822;;5;;3.50E-05;;-0.953203649;;31.3653192;;3.303462873;;148827.2714
Iteration_666;0.000256609;;1.107857326;;27;;3.264978618;;9.85E-05;;3.103912813;;30;;2.100007337;;3.85E-05;;-1.209525211;;28;;3.5;;153168.8589
Iteration_425;0.000285933;;1.37668589;;35;;4.527304889;;7.50E-05;;6;;30;;4.150739332;;3.00E-05;;-0.709779892;;28;;3.5;;154731.0737
Iteration_475;0.000283595;;1.292751255;;27;;2.817028408;;0.000100167;;4.423928117;;30;;5;;3.00E-05;;-1.484218546;;28;;3.5;;155221.6427
Iteration_58;0.000275934;;0.5;;28.72839217;;4.341882001;;8.78E-05;;1.699366349;;34.14624485;;4.480314819;;3.01E-05;;-1.634128568;;32;;3.5;;159048.6203
Iteration_675;0.000282317;;0.9441321;;27;;4.011330849;;0.000158072;;6;;30;;3.413691847;;3.02E-05;;-0.5;;28.7995936;;2.14740671;;163512.9295
Iteration_571;0.000442688;;1.069129144;;35;;2.50447589;;6.31E-05;;6;;35;;3.986145386;;4.17E-05;;-1.495434953;;32;;1.500714401;;164465.5212
Iteration_598;0.000241505;;1.518937183;;27;;2.505303932;;0.000162494;;3.084336209;;30;;5;;3.51E-05;;-0.826926023;;32;;3.5;;165535.9409
Iteration_377;0.000332976;;1.236491556;;27;;2.500695117;;0.00012474;;4.944880323;;30;;4.444498743;;5.43E-05;;-0.887729663;;28;;2.164465995;;171506.9145
Iteration_502;0.000426362;;1.088211426;;32.29711214;;5.057942277;;5.04E-05;;5.019716622;;35;;5;;3.00E-05;;-1.483999332;;32;;3.5;;171645.8824
Iteration_488;0.000251126;;1.064087931;;35;;6;;0.000105061;;3.904322936;;30;;2.584076674;;3.00E-05;;-2.037527807;;31.23407513;;3.5;;172818.8405
Iteration_765;0.000235876;;0.5;;27;;3.918144754;;0.000128204;;6;;35;;2.142198962;;3.40E-05;;-1.322138635;;28;;3.48440403;;175265.7315
Iteration_403;0.000368058;;0.800424773;;27;;3.914928825;;5.19E-05;;1.021438943;;35;;3.114371974;;3.34E-05;;-1.002516305;;32;;3.352826053;;175673.6005
Iteration_102;0.00031732;;0.804130764;;27;;2.501066796;;0.000141604;;3.25636155;;34.10447986;;5;;3.00E-05;;-1.140105257;;32;;1.500037492;;177075.9442
Iteration_567;0.000448086;;1.916770444;;27;;3.576028195;;5.10E-05;;3.820452939;;30;;3.066971625;;3.03E-05;;-1.357811182;;32;;3.5;;177813.0395
Iteration_91;0.000280999;;1.165432157;;27;;2.50015985;;0.000116392;;6;;35;;5;;3.58E-05;;-1.452150851;;32;;3.5;;178208.2871
Iteration_138;0.000229526;;0.997378536;;27;;3.517780931;;0.000219641;;5.163603163;;35;;4.807617753;;3.03E-05;;-0.934546091;;28;;3.5;;181364.9179
Iteration_183;0.0004196;;1.339088602;;35;;3.720544277;;3.78E-05;;3.656085839;;35;;5;;3.00E-05;;-0.89164881;;32;;3.5;;181732.7439
Iteration_52;0.000290674;;1.581313736;;27;;2.502551728;;1.00E-04;;5.499625049;;30;;3.539232401;;3.00E-05;;-1.386290396;;29.20752144;;2.629327481;;186497.9599
Iteration_201;0.000410572;;0.661561018;;27;;2.862094912;;6.92E-05;;6;;35;;5;;4.73E-05;;-1.057694969;;28;;3.307681744;;187216.4455
Iteration_325;0.000265055;;0.944849555;;27;;2.50030842;;0.000117635;;5.99890629;;30;;5;;3.00E-05;;-1.358558276;;28;;3.5;;187579.2466
Iteration_727;0.000170889;;1.124775536;;35;;2.727574302;;0.000102319;;4.434108016;;30;;3.277738646;;3.00E-05;;-1.582098862;;32;;3.5;;189046.4488
Iteration_130;0.000255634;;1.571982692;;35;;3.565942593;;8.15E-05;;6;;30;;4.516367814;;3.04E-05;;-0.898318103;;28;;3.5;;191297.8136
Iteration_692;0.00033298;;1.201087255;;27;;5.791132435;;0.000107829;;3.189116;;30;;3.895149194;;3.00E-05;;-0.983536459;;28;;3.29257257;;196155.5854
Iteration_548;0.000499455;;1.750422844;;35;;3.780377864;;5.93E-05;;6;;30;;2.560585977;;3.78E-05;;-1.546635664;;32;;1.667293633;;199234.1034
Iteration_115;0.000278186;;0.776623971;;27.3325013;;2.5;;0.000118476;;4.462237221;;30.02118948;;3.612283448;;5.34E-05;;-1.054778287;;28;;3.187676826;;200111.1741
Iteration_244;0.000264299;;1.268372698;;29.73152461;;2.503659443;;0.000112145;;2.246894763;;35;;5;;4.19E-05;;-0.961312945;;28.51993689;;1.506867193;;200952.4725
Iteration_174;0.000290468;;0.630795109;;27;;3.168742633;;0.000122693;;5.564293245;;30;;3.27420646;;3.57E-05;;-0.5;;31.76713988;;3.5;;202831.8057
Iteration_410;0.000322034;;1.116215948;;27.03728364;;3.84835022;;0.000125838;;5.18381341;;30;;5;;3.00E-05;;-1.272533507;;32;;3.5;;203294.9642
Iteration_396;0.000279351;;1.138736596;;28.67291746;;3.268479424;;0.000146756;;6;;30;;2.534422847;;3.92E-05;;-1.164078346;;28.16801208;;1.5;;206920.6646
Iteration_702;0.000289625;;0.550424915;;27;;4.143372853;;0.000151155;;6;;35;;4.514281014;;3.81E-05;;-1.487623524;;28;;3.5;;209158.7627
Iteration_291;0.000224043;;1.042193716;;35;;3.041429615;;0.000101125;;6;;30;;5;;3.00E-05;;-0.778019777;;32;;2.987843861;;210520.5482
Iteration_55;0.000335171;;1.574951583;;28.82320092;;3.990113457;;8.28E-05;;5.432847083;;31.54813686;;5;;3.01E-05;;-1.813395735;;28;;3.5;;210588.2063
Iteration_14;0.000330186;;0.5;;27;;4.845755187;;0.000125553;;6;;31.72735014;;5;;3.40E-05;;-1.337479891;;28;;3.5;;213587.2161
Iteration_437;0.000316465;;1.176319568;;27;;3.746701391;;0.000126742;;6;;33.72768914;;5;;3.00E-05;;-1.265359785;;28;;2.399919704;;218759.595
Iteration_468;0.000311219;;0.545253103;;27;;2.501120828;;8.14E-05;;2.052204144;;35;;5;;3.81E-05;;-0.948346292;;31.22345166;;3.5;;222647.3264
Iteration_18;0.000337443;;1.714941862;;27;;3.103096536;;0.000105969;;4.819431195;;30;;3.798112018;;3.00E-05;;-1.120129127;;32;;2.747587931;;222667.9695
Iteration_203;0.000285664;;0.905715824;;31.23277497;;2.501116448;;4.42E-05;;6;;35;;3.490246975;;3.00E-05;;-0.5;;29.41322411;;3.5;;223073.7511
Iteration_171;0.000370537;;1.153782595;;27.00006303;;2.500042191;;0.000121589;;4.708723431;;30;;3.827408114;;5.26E-05;;-0.662095384;;32;;2.522175297;;229768.4918
Iteration_263;0.00029794;;0.779183774;;29.44822682;;2.522333046;;6.62E-05;;6;;30;;5;;3.01E-05;;-0.889970472;;28;;3.5;;229778.8428
Iteration_347;0.000316995;;0.531546288;;27;;2.500089283;;5.87E-05;;4.982200187;;30;;2.221192602;;3.00E-05;;-1.230699933;;28;;2.428385066;;231345.2724
Iteration_267;0.000294972;;1.125650601;;35;;2.5;;7.34E-05;;6;;30;;5;;4.06E-05;;-1.068510389;;28.82657943;;2.003121615;;235432.0779
Iteration_601;0.000157994;;0.705042789;;35;;2.5;;0.000130909;;6;;30;;5;;3.00E-05;;-1.541928614;;28;;2.845128988;;236767.3996
Iteration_107;0.000256882;;0.938889809;;27;;4.114789192;;0.000136538;;6;;35;;2.102606249;;3.00E-05;;-1.207145786;;32;;3.5;;238754.0016
Iteration_177;0.000208554;;0.762504608;;35;;2.5;;0.000101428;;5.965189704;;35;;5;;4.85E-05;;-1.163252507;;32;;3.5;;239530.0972
Iteration_448;0.000280696;;1.216786797;;27.5862289;;4.296699003;;0.000163986;;4.681102193;;34.6997795;;5;;3.62E-05;;-1.181652765;;28;;3.030869743;;239978.2173
Iteration_48;0.00025461;;0.835369563;;27.39706955;;3.266236719;;7.67E-05;;5.662228099;;35;;2.1;;3.00E-05;;-1.163558193;;28;;3.5;;249119.6587
Iteration_493;0.000289842;;0.66755778;;27;;3.252434351;;9.91E-05;;6;;30;;2.100726568;;3.00E-05;;-1.920677131;;32;;3.5;;250530.9507
